"particip_code","rec_session","PE","rec_acc"
1,2,"medium",0
1,1,"low",0
1,1,"high",0
1,2,"high",0
1,1,"high",0
1,1,"high",0
1,2,"medium",0
1,2,"medium",0
1,2,"medium",0
1,2,"low",0
1,2,"medium",0
1,1,"high",0
1,2,"high",0
1,2,"medium",1
1,1,"low",0
1,1,"medium",0
1,1,"high",1
1,1,"medium",0
1,2,"low",0
1,2,"medium",0
1,1,"medium",0
1,1,"high",1
1,1,"high",0
1,1,"medium",1
1,1,"high",0
1,2,"medium",0
1,1,"medium",0
1,1,"medium",1
1,1,"medium",0
1,1,"medium",1
1,1,"medium",1
1,1,"low",1
1,2,"low",0
1,1,"low",0
1,2,"medium",0
1,1,"medium",0
1,1,"high",0
1,2,"high",0
1,1,"medium",0
1,2,"low",1
1,2,"medium",0
1,2,"low",0
1,2,"high",0
1,2,"high",0
1,2,"low",0
1,1,"low",0
1,1,"medium",1
1,2,"high",0
1,2,"high",0
1,1,"high",1
1,1,"medium",0
1,1,"high",0
1,2,"medium",0
1,2,"medium",0
1,1,"medium",0
1,1,"medium",0
1,2,"medium",1
1,2,"low",0
1,1,"high",0
1,1,"low",0
1,1,"medium",1
1,1,"high",0
1,2,"low",0
1,2,"medium",0
1,2,"low",0
1,2,"high",0
1,1,"low",0
1,1,"low",0
1,1,"low",0
1,1,"medium",0
1,1,"low",0
1,2,"medium",0
1,1,"medium",0
1,2,"medium",0
1,1,"medium",1
1,1,"medium",0
1,2,"medium",0
1,1,"high",0
1,1,"medium",0
1,1,"high",1
1,2,"medium",0
1,1,"low",1
1,2,"medium",0
1,1,"low",0
1,2,"medium",0
1,1,"medium",1
1,1,"medium",0
1,2,"medium",0
1,1,"high",0
1,2,"medium",0
1,1,"medium",0
1,2,"high",0
1,1,"medium",0
1,1,"low",0
1,2,"high",0
1,1,"medium",0
1,2,"medium",0
1,2,"medium",0
1,2,"high",0
1,1,"low",1
1,1,"high",0
1,1,"high",0
1,1,"high",0
1,2,"medium",0
1,2,"medium",0
1,2,"low",0
1,2,"low",0
1,1,"medium",1
1,1,"low",0
1,1,"high",0
1,1,"low",1
1,1,"medium",0
1,1,"high",0
1,1,"low",0
1,1,"low",0
1,2,"high",0
1,1,"medium",0
1,2,"medium",1
1,2,"medium",0
1,1,"low",1
1,2,"low",0
1,1,"low",1
1,2,"low",0
1,2,"medium",0
1,2,"low",0
1,2,"high",0
1,2,"low",0
1,1,"low",0
1,1,"medium",0
1,1,"medium",1
1,2,"high",0
1,1,"medium",1
1,2,"high",0
1,2,"low",0
1,2,"high",0
1,2,"low",0
1,2,"low",0
1,2,"medium",0
1,1,"medium",0
1,2,"high",0
1,2,"high",0
1,2,"medium",0
1,2,"high",0
1,1,"low",0
1,2,"high",1
1,2,"medium",0
1,2,"medium",1
1,1,"high",0
1,2,"low",0
1,2,"low",0
1,2,"high",0
1,2,"medium",0
1,2,"high",0
1,2,"high",0
1,1,"medium",0
1,2,"low",0
1,1,"high",0
1,2,"low",0
1,1,"high",0
1,2,"high",0
1,1,"low",0
1,2,"low",0
1,1,"medium",0
1,2,"medium",0
1,1,"medium",0
1,2,"medium",0
1,2,"low",0
1,1,"low",1
2,1,"medium",0
2,2,"low",0
2,1,"low",0
2,2,"medium",1
2,2,"high",0
2,2,"high",0
2,2,"medium",0
2,1,"medium",1
2,1,"medium",1
2,2,"high",1
2,1,"medium",1
2,2,"high",0
2,1,"low",1
2,1,"high",1
2,1,"medium",1
2,2,"low",1
2,1,"high",1
2,1,"medium",1
2,2,"medium",1
2,2,"medium",0
2,2,"high",1
2,2,"medium",1
2,1,"low",1
2,2,"medium",1
2,1,"high",0
2,1,"low",0
2,1,"medium",1
2,2,"medium",1
2,1,"low",1
2,2,"low",1
2,2,"low",0
2,1,"medium",1
2,2,"high",1
2,2,"medium",1
2,2,"high",1
2,2,"medium",1
2,2,"low",0
2,1,"low",0
2,1,"medium",1
2,2,"medium",0
2,1,"high",1
2,2,"medium",1
2,1,"high",0
2,2,"medium",1
2,1,"high",1
2,2,"low",0
2,1,"high",1
2,2,"high",1
2,1,"medium",1
2,2,"low",1
2,1,"high",0
2,1,"high",0
2,2,"medium",0
2,1,"medium",0
2,2,"low",1
2,1,"low",1
2,1,"low",0
2,2,"high",1
2,1,"medium",0
2,1,"high",1
2,2,"high",0
2,1,"low",0
2,1,"medium",1
2,1,"medium",0
2,2,"high",1
2,2,"high",1
2,1,"low",1
2,2,"high",0
2,2,"medium",1
2,2,"medium",1
2,1,"high",1
2,1,"low",0
2,2,"low",1
2,2,"medium",1
2,1,"medium",1
2,2,"low",1
2,1,"medium",0
2,1,"medium",0
2,1,"low",1
2,1,"medium",1
2,2,"high",1
2,1,"medium",1
2,2,"medium",0
2,1,"high",1
2,2,"medium",0
2,1,"medium",0
2,1,"low",0
2,1,"medium",0
2,1,"high",1
2,1,"medium",1
2,2,"medium",0
2,1,"medium",1
2,2,"low",1
2,2,"high",1
2,2,"medium",1
2,2,"medium",0
2,2,"low",1
2,1,"high",1
2,2,"high",1
2,1,"medium",0
2,2,"low",1
2,2,"low",1
2,2,"medium",0
2,1,"low",0
2,1,"low",0
2,1,"high",1
2,1,"medium",1
2,2,"medium",1
2,1,"medium",1
2,2,"medium",0
2,1,"high",1
2,2,"low",0
2,2,"low",1
2,2,"low",1
2,2,"high",0
2,1,"high",1
2,1,"medium",1
2,2,"medium",1
2,1,"medium",0
2,2,"medium",1
2,1,"medium",1
2,1,"medium",1
2,1,"low",0
2,1,"medium",1
2,1,"high",0
2,2,"high",1
2,2,"medium",1
2,2,"medium",1
2,2,"low",0
2,2,"low",1
2,1,"medium",1
2,2,"medium",1
2,1,"medium",0
2,1,"low",0
2,1,"medium",0
2,2,"medium",1
2,2,"medium",0
2,2,"high",1
2,2,"low",1
2,1,"low",1
2,2,"high",1
2,2,"high",0
2,1,"high",1
2,1,"medium",1
2,1,"low",1
2,1,"high",0
2,1,"low",1
2,2,"high",1
2,1,"low",0
2,2,"high",0
2,2,"medium",0
2,1,"low",0
2,2,"low",1
2,1,"low",1
2,1,"high",1
2,1,"low",1
2,2,"medium",1
2,2,"medium",1
2,1,"high",1
2,2,"low",1
2,2,"medium",0
2,1,"high",1
2,1,"high",0
2,2,"low",0
2,2,"low",0
2,1,"medium",1
2,2,"high",0
2,2,"medium",1
3,2,"medium",0
3,1,"low",0
3,1,"high",0
3,2,"high",0
3,1,"high",0
3,1,"high",1
3,2,"medium",0
3,2,"medium",0
3,2,"medium",0
3,2,"low",0
3,2,"medium",0
3,1,"high",0
3,2,"high",0
3,2,"medium",0
3,1,"low",0
3,1,"medium",0
3,1,"high",1
3,1,"medium",1
3,2,"low",0
3,2,"medium",0
3,1,"medium",0
3,1,"high",0
3,1,"high",0
3,1,"medium",0
3,1,"high",0
3,2,"medium",1
3,1,"medium",0
3,1,"medium",0
3,1,"medium",0
3,1,"medium",0
3,1,"medium",1
3,1,"low",0
3,2,"low",0
3,1,"low",1
3,2,"medium",1
3,1,"medium",0
3,1,"high",1
3,2,"high",0
3,1,"medium",1
3,2,"low",0
3,2,"medium",1
3,2,"low",0
3,2,"high",1
3,2,"high",0
3,2,"low",0
3,1,"low",0
3,1,"medium",0
3,2,"high",0
3,2,"high",0
3,1,"high",1
3,1,"medium",1
3,1,"high",0
3,2,"medium",0
3,2,"medium",0
3,1,"medium",0
3,1,"medium",1
3,2,"medium",1
3,2,"low",0
3,1,"high",1
3,1,"low",1
3,1,"medium",1
3,1,"high",1
3,2,"low",1
3,2,"medium",1
3,2,"low",0
3,2,"high",0
3,1,"low",0
3,1,"low",0
3,1,"low",1
3,1,"medium",0
3,1,"low",0
3,2,"medium",0
3,1,"medium",0
3,2,"medium",0
3,1,"medium",1
3,1,"medium",1
3,2,"medium",0
3,1,"high",0
3,1,"medium",0
3,1,"high",0
3,2,"medium",0
3,1,"low",1
3,2,"medium",0
3,1,"low",0
3,2,"medium",0
3,1,"medium",1
3,1,"medium",0
3,2,"medium",1
3,1,"high",0
3,2,"medium",1
3,1,"medium",1
3,2,"high",0
3,1,"medium",1
3,1,"low",0
3,2,"high",0
3,1,"medium",0
3,2,"medium",0
3,2,"medium",0
3,2,"high",0
3,1,"low",1
3,1,"high",0
3,1,"high",0
3,1,"high",0
3,2,"medium",0
3,2,"medium",0
3,2,"low",0
3,2,"low",0
3,1,"medium",0
3,1,"low",0
3,1,"high",0
3,1,"low",1
3,1,"medium",0
3,1,"high",1
3,1,"low",0
3,1,"low",1
3,2,"high",0
3,1,"medium",1
3,2,"medium",0
3,2,"medium",0
3,1,"low",0
3,2,"low",0
3,1,"low",1
3,2,"low",0
3,2,"medium",1
3,2,"low",1
3,2,"high",0
3,2,"low",0
3,1,"low",0
3,1,"medium",1
3,1,"medium",1
3,2,"high",0
3,1,"medium",1
3,2,"high",0
3,2,"low",0
3,2,"high",0
3,2,"low",0
3,2,"low",0
3,2,"medium",0
3,1,"medium",1
3,2,"high",0
3,2,"high",0
3,2,"medium",0
3,2,"high",0
3,1,"low",1
3,2,"high",0
3,2,"medium",1
3,2,"medium",0
3,1,"high",0
3,2,"low",0
3,2,"low",0
3,2,"high",0
3,2,"medium",0
3,2,"high",0
3,2,"high",1
3,1,"medium",0
3,2,"low",0
3,1,"high",1
3,2,"low",1
3,1,"high",1
3,2,"high",0
3,1,"low",0
3,2,"low",0
3,1,"medium",1
3,2,"medium",0
3,1,"medium",1
3,2,"medium",1
3,2,"low",0
3,1,"low",1
4,2,"medium",0
4,1,"low",1
4,1,"high",0
4,2,"high",1
4,1,"high",1
4,1,"high",0
4,2,"medium",0
4,2,"medium",0
4,2,"medium",0
4,2,"low",0
4,2,"medium",0
4,1,"high",0
4,2,"high",0
4,2,"medium",1
4,1,"low",0
4,1,"medium",0
4,1,"high",0
4,1,"medium",1
4,2,"low",0
4,2,"medium",0
4,1,"medium",1
4,1,"high",1
4,1,"high",0
4,1,"medium",0
4,1,"high",1
4,2,"medium",0
4,1,"medium",1
4,1,"medium",0
4,1,"medium",0
4,1,"medium",0
4,1,"medium",1
4,1,"low",1
4,2,"low",0
4,1,"low",0
4,2,"medium",1
4,1,"medium",1
4,1,"high",0
4,2,"high",0
4,1,"medium",0
4,2,"low",0
4,2,"medium",0
4,2,"low",0
4,2,"high",1
4,2,"high",1
4,2,"low",0
4,1,"low",0
4,1,"medium",1
4,2,"high",1
4,2,"high",1
4,1,"high",0
4,1,"medium",1
4,1,"high",0
4,2,"medium",1
4,2,"medium",0
4,1,"medium",1
4,1,"medium",1
4,2,"medium",0
4,2,"low",0
4,1,"high",0
4,1,"low",1
4,1,"medium",1
4,1,"high",0
4,2,"low",0
4,2,"medium",0
4,2,"low",0
4,2,"high",0
4,1,"low",1
4,1,"low",0
4,1,"low",1
4,1,"medium",1
4,1,"low",1
4,2,"medium",0
4,1,"medium",1
4,2,"medium",1
4,1,"medium",0
4,1,"medium",0
4,2,"medium",1
4,1,"high",0
4,1,"medium",1
4,1,"high",1
4,2,"medium",0
4,1,"low",1
4,2,"medium",0
4,1,"low",1
4,2,"medium",0
4,1,"medium",1
4,1,"medium",1
4,2,"medium",0
4,1,"high",1
4,2,"medium",1
4,1,"medium",0
4,2,"high",1
4,1,"medium",0
4,1,"low",0
4,2,"high",1
4,1,"medium",1
4,2,"medium",0
4,2,"medium",0
4,2,"high",0
4,1,"low",1
4,1,"high",0
4,1,"high",1
4,1,"high",1
4,2,"medium",0
4,2,"medium",1
4,2,"low",1
4,2,"low",1
4,1,"medium",1
4,1,"low",1
4,1,"high",0
4,1,"low",1
4,1,"medium",1
4,1,"high",0
4,1,"low",0
4,1,"low",0
4,2,"high",0
4,1,"medium",1
4,2,"medium",0
4,2,"medium",1
4,1,"low",0
4,2,"low",1
4,1,"low",1
4,2,"low",1
4,2,"medium",0
4,2,"low",0
4,2,"high",1
4,2,"low",0
4,1,"low",0
4,1,"medium",0
4,1,"medium",1
4,2,"high",0
4,1,"medium",1
4,2,"high",1
4,2,"low",0
4,2,"high",1
4,2,"low",0
4,2,"low",0
4,2,"medium",0
4,1,"medium",1
4,2,"high",0
4,2,"high",0
4,2,"medium",1
4,2,"high",1
4,1,"low",0
4,2,"high",1
4,2,"medium",0
4,2,"medium",1
4,1,"high",1
4,2,"low",0
4,2,"low",0
4,2,"high",0
4,2,"medium",1
4,2,"high",0
4,2,"high",0
4,1,"medium",1
4,2,"low",0
4,1,"high",0
4,2,"low",0
4,1,"high",1
4,2,"high",1
4,1,"low",0
4,2,"low",0
4,1,"medium",1
4,2,"medium",1
4,1,"medium",1
4,2,"medium",0
4,2,"low",0
4,1,"low",1
6,2,"medium",1
6,1,"low",0
6,1,"high",1
6,2,"high",1
6,1,"high",1
6,1,"high",0
6,2,"medium",0
6,2,"medium",1
6,2,"medium",0
6,2,"low",1
6,2,"medium",1
6,1,"high",0
6,2,"high",1
6,2,"medium",0
6,1,"low",0
6,1,"medium",1
6,1,"high",1
6,1,"medium",1
6,2,"low",1
6,2,"medium",0
6,1,"medium",1
6,1,"high",0
6,1,"high",0
6,1,"medium",1
6,1,"high",1
6,2,"medium",1
6,1,"medium",1
6,1,"medium",1
6,1,"medium",1
6,1,"medium",0
6,1,"medium",1
6,1,"low",1
6,2,"low",0
6,1,"low",1
6,2,"medium",1
6,1,"medium",0
6,1,"high",1
6,2,"high",0
6,1,"medium",1
6,2,"low",1
6,2,"medium",0
6,2,"low",0
6,2,"high",1
6,2,"high",1
6,2,"low",1
6,1,"low",0
6,1,"medium",0
6,2,"high",0
6,2,"high",0
6,1,"high",1
6,1,"medium",1
6,1,"high",1
6,2,"medium",1
6,2,"medium",1
6,1,"medium",1
6,1,"medium",0
6,2,"medium",1
6,2,"low",0
6,1,"high",1
6,1,"low",1
6,1,"medium",1
6,1,"high",1
6,2,"low",0
6,2,"medium",0
6,2,"low",0
6,2,"high",0
6,1,"low",0
6,1,"low",0
6,1,"low",1
6,1,"medium",0
6,1,"low",0
6,2,"medium",0
6,1,"medium",1
6,2,"medium",1
6,1,"medium",1
6,1,"medium",1
6,2,"medium",1
6,1,"high",1
6,1,"medium",1
6,1,"high",1
6,2,"medium",0
6,1,"low",1
6,2,"medium",0
6,1,"low",1
6,2,"medium",0
6,1,"medium",1
6,1,"medium",0
6,2,"medium",0
6,1,"high",1
6,2,"medium",1
6,1,"medium",1
6,2,"high",0
6,1,"medium",1
6,1,"low",1
6,2,"high",0
6,1,"medium",1
6,2,"medium",0
6,2,"medium",1
6,2,"high",1
6,1,"low",0
6,1,"high",1
6,1,"high",1
6,1,"high",0
6,2,"medium",1
6,2,"medium",1
6,2,"low",0
6,2,"low",1
6,1,"medium",0
6,1,"low",1
6,1,"high",1
6,1,"low",1
6,1,"medium",0
6,1,"high",1
6,1,"low",0
6,1,"low",1
6,2,"high",1
6,1,"medium",0
6,2,"medium",1
6,2,"medium",1
6,1,"low",1
6,2,"low",1
6,1,"low",1
6,2,"low",1
6,2,"medium",1
6,2,"low",0
6,2,"high",0
6,2,"low",1
6,1,"low",1
6,1,"medium",0
6,1,"medium",0
6,2,"high",1
6,1,"medium",1
6,2,"high",1
6,2,"low",0
6,2,"high",1
6,2,"low",1
6,2,"low",0
6,2,"medium",0
6,1,"medium",0
6,2,"high",0
6,2,"high",0
6,2,"medium",0
6,2,"high",1
6,1,"low",1
6,2,"high",1
6,2,"medium",0
6,2,"medium",1
6,1,"high",0
6,2,"low",0
6,2,"low",1
6,2,"high",1
6,2,"medium",1
6,2,"high",1
6,2,"high",0
6,1,"medium",1
6,2,"low",1
6,1,"high",1
6,2,"low",1
6,1,"high",0
6,2,"high",1
6,1,"low",1
6,2,"low",0
6,1,"medium",0
6,2,"medium",1
6,1,"medium",1
6,2,"medium",0
6,2,"low",0
6,1,"low",1
7,2,"medium",0
7,1,"low",0
7,1,"high",0
7,2,"high",0
7,1,"high",0
7,1,"high",0
7,2,"medium",1
7,2,"medium",1
7,2,"medium",0
7,2,"low",0
7,2,"medium",1
7,1,"high",0
7,2,"high",1
7,2,"medium",0
7,1,"low",0
7,1,"medium",0
7,1,"high",0
7,1,"medium",0
7,2,"low",0
7,2,"medium",1
7,1,"medium",0
7,1,"high",0
7,1,"high",0
7,1,"medium",0
7,1,"high",0
7,2,"medium",1
7,1,"medium",0
7,1,"medium",0
7,1,"medium",0
7,1,"medium",0
7,1,"medium",0
7,1,"low",0
7,2,"low",0
7,1,"low",0
7,2,"medium",0
7,1,"medium",0
7,1,"high",0
7,2,"high",0
7,1,"medium",0
7,2,"low",1
7,2,"medium",1
7,2,"low",0
7,2,"high",0
7,2,"high",1
7,2,"low",0
7,1,"low",0
7,1,"medium",0
7,2,"high",0
7,2,"high",1
7,1,"high",0
7,1,"medium",0
7,1,"high",0
7,2,"medium",1
7,2,"medium",0
7,1,"medium",0
7,1,"medium",0
7,2,"medium",0
7,2,"low",1
7,1,"high",0
7,1,"low",0
7,1,"medium",0
7,1,"high",0
7,2,"low",0
7,2,"medium",1
7,2,"low",0
7,2,"high",0
7,1,"low",0
7,1,"low",0
7,1,"low",0
7,1,"medium",0
7,1,"low",0
7,2,"medium",0
7,1,"medium",0
7,2,"medium",0
7,1,"medium",0
7,1,"medium",0
7,2,"medium",0
7,1,"high",0
7,1,"medium",0
7,1,"high",0
7,2,"medium",1
7,1,"low",0
7,2,"medium",1
7,1,"low",0
7,2,"medium",0
7,1,"medium",0
7,1,"medium",0
7,2,"medium",1
7,1,"high",0
7,2,"medium",1
7,1,"medium",0
7,2,"high",1
7,1,"medium",0
7,1,"low",0
7,2,"high",0
7,1,"medium",0
7,2,"medium",0
7,2,"medium",0
7,2,"high",0
7,1,"low",0
7,1,"high",0
7,1,"high",0
7,1,"high",0
7,2,"medium",1
7,2,"medium",1
7,2,"low",0
7,2,"low",0
7,1,"medium",0
7,1,"low",0
7,1,"high",0
7,1,"low",0
7,1,"medium",0
7,1,"high",0
7,1,"low",0
7,1,"low",0
7,2,"high",0
7,1,"medium",0
7,2,"medium",1
7,2,"medium",0
7,1,"low",0
7,2,"low",0
7,1,"low",0
7,2,"low",0
7,2,"medium",0
7,2,"low",1
7,2,"high",0
7,2,"low",0
7,1,"low",0
7,1,"medium",0
7,1,"medium",0
7,2,"high",1
7,1,"medium",0
7,2,"high",0
7,2,"low",0
7,2,"high",1
7,2,"low",0
7,2,"low",1
7,2,"medium",1
7,1,"medium",0
7,2,"high",0
7,2,"high",0
7,2,"medium",1
7,2,"high",1
7,1,"low",0
7,2,"high",1
7,2,"medium",0
7,2,"medium",0
7,1,"high",0
7,2,"low",0
7,2,"low",1
7,2,"high",1
7,2,"medium",1
7,2,"high",0
7,2,"high",1
7,1,"medium",0
7,2,"low",1
7,1,"high",0
7,2,"low",0
7,1,"high",0
7,2,"high",1
7,1,"low",0
7,2,"low",1
7,1,"medium",0
7,2,"medium",1
7,1,"medium",0
7,2,"medium",1
7,2,"low",0
7,1,"low",0
8,2,"medium",0
8,1,"low",1
8,1,"high",0
8,2,"high",0
8,1,"high",1
8,1,"high",1
8,2,"medium",0
8,2,"medium",0
8,2,"medium",0
8,2,"low",0
8,2,"medium",1
8,1,"high",1
8,2,"high",0
8,2,"medium",1
8,1,"low",1
8,1,"medium",1
8,1,"high",1
8,1,"medium",0
8,2,"low",0
8,2,"medium",0
8,1,"medium",1
8,1,"high",0
8,1,"high",0
8,1,"medium",1
8,1,"high",0
8,2,"medium",1
8,1,"medium",1
8,1,"medium",1
8,1,"medium",1
8,1,"medium",1
8,1,"medium",1
8,1,"low",1
8,2,"low",0
8,1,"low",0
8,2,"medium",1
8,1,"medium",1
8,1,"high",1
8,2,"high",0
8,1,"medium",1
8,2,"low",1
8,2,"medium",0
8,2,"low",1
8,2,"high",1
8,2,"high",1
8,2,"low",0
8,1,"low",1
8,1,"medium",1
8,2,"high",1
8,2,"high",0
8,1,"high",0
8,1,"medium",1
8,1,"high",1
8,2,"medium",0
8,2,"medium",0
8,1,"medium",1
8,1,"medium",1
8,2,"medium",1
8,2,"low",1
8,1,"high",0
8,1,"low",1
8,1,"medium",1
8,1,"high",1
8,2,"low",0
8,2,"medium",0
8,2,"low",0
8,2,"high",1
8,1,"low",1
8,1,"low",1
8,1,"low",1
8,1,"medium",0
8,1,"low",0
8,2,"medium",0
8,1,"medium",1
8,2,"medium",0
8,1,"medium",1
8,1,"medium",1
8,2,"medium",1
8,1,"high",0
8,1,"medium",1
8,1,"high",1
8,2,"medium",0
8,1,"low",1
8,2,"medium",1
8,1,"low",0
8,2,"medium",1
8,1,"medium",1
8,1,"medium",1
8,2,"medium",1
8,1,"high",1
8,2,"medium",1
8,1,"medium",0
8,2,"high",1
8,1,"medium",1
8,1,"low",1
8,2,"high",0
8,1,"medium",1
8,2,"medium",0
8,2,"medium",0
8,2,"high",0
8,1,"low",1
8,1,"high",0
8,1,"high",0
8,1,"high",0
8,2,"medium",0
8,2,"medium",0
8,2,"low",1
8,2,"low",0
8,1,"medium",0
8,1,"low",1
8,1,"high",1
8,1,"low",0
8,1,"medium",0
8,1,"high",1
8,1,"low",0
8,1,"low",1
8,2,"high",1
8,1,"medium",1
8,2,"medium",0
8,2,"medium",0
8,1,"low",0
8,2,"low",0
8,1,"low",0
8,2,"low",0
8,2,"medium",1
8,2,"low",1
8,2,"high",1
8,2,"low",1
8,1,"low",1
8,1,"medium",1
8,1,"medium",1
8,2,"high",0
8,1,"medium",1
8,2,"high",0
8,2,"low",0
8,2,"high",1
8,2,"low",0
8,2,"low",0
8,2,"medium",0
8,1,"medium",0
8,2,"high",0
8,2,"high",0
8,2,"medium",1
8,2,"high",0
8,1,"low",1
8,2,"high",0
8,2,"medium",1
8,2,"medium",1
8,1,"high",1
8,2,"low",0
8,2,"low",0
8,2,"high",0
8,2,"medium",0
8,2,"high",0
8,2,"high",0
8,1,"medium",1
8,2,"low",0
8,1,"high",0
8,2,"low",1
8,1,"high",1
8,2,"high",0
8,1,"low",0
8,2,"low",0
8,1,"medium",1
8,2,"medium",0
8,1,"medium",0
8,2,"medium",1
8,2,"low",0
8,1,"low",0
9,2,"medium",0
9,1,"low",1
9,1,"high",1
9,2,"high",0
9,1,"high",1
9,1,"high",1
9,2,"medium",1
9,2,"medium",1
9,2,"medium",1
9,2,"low",0
9,2,"medium",0
9,1,"high",1
9,2,"high",0
9,2,"medium",0
9,1,"low",0
9,1,"medium",0
9,1,"high",0
9,1,"medium",1
9,2,"low",0
9,2,"medium",1
9,1,"medium",1
9,1,"high",1
9,1,"high",1
9,1,"medium",1
9,1,"high",1
9,2,"medium",1
9,1,"medium",1
9,1,"medium",1
9,1,"medium",1
9,1,"medium",1
9,1,"medium",1
9,1,"low",1
9,2,"low",0
9,1,"low",1
9,2,"medium",1
9,1,"medium",1
9,1,"high",1
9,2,"high",1
9,1,"medium",1
9,2,"low",1
9,2,"medium",1
9,2,"low",0
9,2,"high",1
9,2,"high",1
9,2,"low",0
9,1,"low",1
9,1,"medium",1
9,2,"high",0
9,2,"high",1
9,1,"high",1
9,1,"medium",1
9,1,"high",1
9,2,"medium",1
9,2,"medium",0
9,1,"medium",1
9,1,"medium",1
9,2,"medium",0
9,2,"low",1
9,1,"high",1
9,1,"low",1
9,1,"medium",1
9,1,"high",1
9,2,"low",1
9,2,"medium",1
9,2,"low",0
9,2,"high",0
9,1,"low",1
9,1,"low",1
9,1,"low",1
9,1,"medium",1
9,1,"low",1
9,2,"medium",0
9,1,"medium",1
9,2,"medium",0
9,1,"medium",1
9,1,"medium",1
9,2,"medium",0
9,1,"high",0
9,1,"medium",1
9,1,"high",1
9,2,"medium",1
9,1,"low",1
9,2,"medium",1
9,1,"low",0
9,2,"medium",0
9,1,"medium",0
9,1,"medium",1
9,2,"medium",1
9,1,"high",1
9,2,"medium",1
9,1,"medium",1
9,2,"high",0
9,1,"medium",1
9,1,"low",1
9,2,"high",1
9,1,"medium",1
9,2,"medium",0
9,2,"medium",0
9,2,"high",0
9,1,"low",1
9,1,"high",1
9,1,"high",1
9,1,"high",1
9,2,"medium",1
9,2,"medium",0
9,2,"low",1
9,2,"low",0
9,1,"medium",1
9,1,"low",1
9,1,"high",1
9,1,"low",1
9,1,"medium",0
9,1,"high",1
9,1,"low",1
9,1,"low",1
9,2,"high",0
9,1,"medium",1
9,2,"medium",1
9,2,"medium",1
9,1,"low",1
9,2,"low",1
9,1,"low",1
9,2,"low",0
9,2,"medium",1
9,2,"low",1
9,2,"high",0
9,2,"low",1
9,1,"low",1
9,1,"medium",1
9,1,"medium",1
9,2,"high",0
9,1,"medium",1
9,2,"high",1
9,2,"low",1
9,2,"high",0
9,2,"low",0
9,2,"low",1
9,2,"medium",1
9,1,"medium",1
9,2,"high",0
9,2,"high",1
9,2,"medium",1
9,2,"high",0
9,1,"low",1
9,2,"high",0
9,2,"medium",1
9,2,"medium",1
9,1,"high",1
9,2,"low",0
9,2,"low",1
9,2,"high",1
9,2,"medium",0
9,2,"high",0
9,2,"high",1
9,1,"medium",1
9,2,"low",1
9,1,"high",1
9,2,"low",0
9,1,"high",1
9,2,"high",1
9,1,"low",1
9,2,"low",0
9,1,"medium",1
9,2,"medium",1
9,1,"medium",1
9,2,"medium",1
9,2,"low",0
9,1,"low",1
10,2,"medium",1
10,1,"low",0
10,1,"high",1
10,2,"high",0
10,1,"high",1
10,1,"high",0
10,2,"medium",0
10,2,"medium",0
10,2,"medium",1
10,2,"low",0
10,2,"medium",1
10,1,"high",1
10,2,"high",0
10,2,"medium",1
10,1,"low",1
10,1,"medium",1
10,1,"high",1
10,1,"medium",1
10,2,"low",0
10,2,"medium",0
10,1,"medium",0
10,1,"high",0
10,1,"high",0
10,1,"medium",1
10,1,"high",1
10,2,"medium",0
10,1,"medium",1
10,1,"medium",0
10,1,"medium",1
10,1,"medium",1
10,1,"medium",1
10,1,"low",1
10,2,"low",1
10,1,"low",1
10,2,"medium",0
10,1,"medium",1
10,1,"high",1
10,2,"high",0
10,1,"medium",1
10,2,"low",1
10,2,"medium",1
10,2,"low",1
10,2,"high",1
10,2,"high",1
10,2,"low",1
10,1,"low",1
10,1,"medium",1
10,2,"high",1
10,2,"high",1
10,1,"high",1
10,1,"medium",1
10,1,"high",1
10,2,"medium",0
10,2,"medium",1
10,1,"medium",1
10,1,"medium",1
10,2,"medium",0
10,2,"low",1
10,1,"high",1
10,1,"low",0
10,1,"medium",0
10,1,"high",0
10,2,"low",0
10,2,"medium",1
10,2,"low",1
10,2,"high",1
