"particip_code","rec_session","PE","rec_acc"
10,1,"low",1
10,1,"low",1
10,1,"low",1
10,1,"medium",1
10,1,"low",1
10,2,"medium",0
10,1,"medium",1
10,2,"medium",0
10,1,"medium",1
10,1,"medium",0
10,2,"medium",0
10,1,"high",1
10,1,"medium",1
10,1,"high",1
10,2,"medium",0
10,1,"low",1
10,2,"medium",1
10,1,"low",1
10,2,"medium",0
10,1,"medium",1
10,1,"medium",1
10,2,"medium",0
10,1,"high",1
10,2,"medium",1
10,1,"medium",0
10,2,"high",1
10,1,"medium",1
10,1,"low",1
10,2,"high",0
10,1,"medium",1
10,2,"medium",0
10,2,"medium",1
10,2,"high",1
10,1,"low",1
10,1,"high",1
10,1,"high",0
10,1,"high",1
10,2,"medium",1
10,2,"medium",1
10,2,"low",0
10,2,"low",1
10,1,"medium",1
10,1,"low",0
10,1,"high",1
10,1,"low",0
10,1,"medium",1
10,1,"high",1
10,1,"low",1
10,1,"low",0
10,2,"high",0
10,1,"medium",1
10,2,"medium",1
10,2,"medium",1
10,1,"low",1
10,2,"low",1
10,1,"low",1
10,2,"low",0
10,2,"medium",1
10,2,"low",0
10,2,"high",1
10,2,"low",0
10,1,"low",1
10,1,"medium",1
10,1,"medium",1
10,2,"high",1
10,1,"medium",1
10,2,"high",1
10,2,"low",0
10,2,"high",1
10,2,"low",0
10,2,"low",1
10,2,"medium",0
10,1,"medium",1
10,2,"high",0
10,2,"high",0
10,2,"medium",1
10,2,"high",1
10,1,"low",1
10,2,"high",1
10,2,"medium",1
10,2,"medium",0
10,1,"high",1
10,2,"low",0
10,2,"low",1
10,2,"high",0
10,2,"medium",1
10,2,"high",1
10,2,"high",0
10,1,"medium",1
10,2,"low",1
10,1,"high",0
10,2,"low",0
10,1,"high",1
10,2,"high",0
10,1,"low",1
10,2,"low",0
10,1,"medium",0
10,2,"medium",1
10,1,"medium",1
10,2,"medium",0
10,2,"low",1
10,1,"low",1
11,2,"medium",0
11,1,"low",1
11,1,"high",0
11,2,"high",0
11,1,"high",1
11,1,"high",0
11,2,"medium",0
11,2,"medium",1
11,2,"medium",1
11,2,"low",0
11,2,"medium",1
11,1,"high",0
11,2,"high",0
11,2,"medium",1
11,1,"low",0
11,1,"medium",0
11,1,"high",0
11,1,"medium",0
11,2,"low",0
11,2,"medium",1
11,1,"medium",1
11,1,"high",1
11,1,"high",1
11,1,"medium",1
11,1,"high",1
11,2,"medium",0
11,1,"medium",1
11,1,"medium",0
11,1,"medium",1
11,1,"medium",0
11,1,"medium",1
11,1,"low",0
11,2,"low",0
11,1,"low",0
11,2,"medium",0
11,1,"medium",0
11,1,"high",1
11,2,"high",1
11,1,"medium",1
11,2,"low",1
11,2,"medium",1
11,2,"low",0
11,2,"high",0
11,2,"high",1
11,2,"low",0
11,1,"low",1
11,1,"medium",0
11,2,"high",0
11,2,"high",1
11,1,"high",0
11,1,"medium",1
11,1,"high",0
11,2,"medium",0
11,2,"medium",0
11,1,"medium",0
11,1,"medium",1
11,2,"medium",0
11,2,"low",0
11,1,"high",0
11,1,"low",1
11,1,"medium",0
11,1,"high",1
11,2,"low",0
11,2,"medium",0
11,2,"low",0
11,2,"high",0
11,1,"low",0
11,1,"low",1
11,1,"low",0
11,1,"medium",1
11,1,"low",1
11,2,"medium",0
11,1,"medium",0
11,2,"medium",0
11,1,"medium",0
11,1,"medium",0
11,2,"medium",0
11,1,"high",0
11,1,"medium",1
11,1,"high",1
11,2,"medium",1
11,1,"low",1
11,2,"medium",0
11,1,"low",0
11,2,"medium",1
11,1,"medium",1
11,1,"medium",1
11,2,"medium",0
11,1,"high",0
11,2,"medium",1
11,1,"medium",1
11,2,"high",0
11,1,"medium",1
11,1,"low",1
11,2,"high",0
11,1,"medium",0
11,2,"medium",0
11,2,"medium",1
11,2,"high",1
11,1,"low",1
11,1,"high",0
11,1,"high",0
11,1,"high",0
11,2,"medium",0
11,2,"medium",1
11,2,"low",0
11,2,"low",1
11,1,"medium",0
11,1,"low",1
11,1,"high",0
11,1,"low",0
11,1,"medium",0
11,1,"high",0
11,1,"low",0
11,1,"low",1
11,2,"high",0
11,1,"medium",1
11,2,"medium",0
11,2,"medium",0
11,1,"low",1
11,2,"low",0
11,1,"low",0
11,2,"low",0
11,2,"medium",0
11,2,"low",0
11,2,"high",1
11,2,"low",1
11,1,"low",0
11,1,"medium",0
11,1,"medium",1
11,2,"high",0
11,1,"medium",0
11,2,"high",0
11,2,"low",1
11,2,"high",0
11,2,"low",0
11,2,"low",1
11,2,"medium",0
11,1,"medium",1
11,2,"high",0
11,2,"high",0
11,2,"medium",0
11,2,"high",0
11,1,"low",1
11,2,"high",1
11,2,"medium",0
11,2,"medium",1
11,1,"high",0
11,2,"low",0
11,2,"low",0
11,2,"high",0
11,2,"medium",0
11,2,"high",1
11,2,"high",0
11,1,"medium",0
11,2,"low",0
11,1,"high",1
11,2,"low",1
11,1,"high",1
11,2,"high",0
11,1,"low",0
11,2,"low",0
11,1,"medium",1
11,2,"medium",0
11,1,"medium",1
11,2,"medium",0
11,2,"low",0
11,1,"low",1
12,2,"medium",1
12,1,"low",0
12,1,"high",1
12,2,"high",0
12,1,"high",1
12,1,"high",0
12,2,"medium",1
12,2,"medium",1
12,2,"medium",0
12,2,"low",1
12,2,"medium",0
12,1,"high",1
12,2,"high",0
12,2,"medium",1
12,1,"low",0
12,1,"medium",1
12,1,"high",0
12,1,"medium",1
12,2,"low",0
12,2,"medium",1
12,1,"medium",1
12,1,"high",0
12,1,"high",0
12,1,"medium",1
12,1,"high",0
12,2,"medium",1
12,1,"medium",1
12,1,"medium",1
12,1,"medium",0
12,1,"medium",0
12,1,"medium",1
12,1,"low",0
12,2,"low",0
12,1,"low",0
12,2,"medium",0
12,1,"medium",0
12,1,"high",1
12,2,"high",0
12,1,"medium",1
12,2,"low",1
12,2,"medium",1
12,2,"low",1
12,2,"high",1
12,2,"high",1
12,2,"low",0
12,1,"low",0
12,1,"medium",1
12,2,"high",0
12,2,"high",1
12,1,"high",1
12,1,"medium",1
12,1,"high",1
12,2,"medium",1
12,2,"medium",0
12,1,"medium",0
12,1,"medium",1
12,2,"medium",0
12,2,"low",1
12,1,"high",0
12,1,"low",1
12,1,"medium",1
12,1,"high",0
12,2,"low",0
12,2,"medium",1
12,2,"low",1
12,2,"high",0
12,1,"low",0
12,1,"low",0
12,1,"low",0
12,1,"medium",1
12,1,"low",0
12,2,"medium",0
12,1,"medium",1
12,2,"medium",1
12,1,"medium",1
12,1,"medium",1
12,2,"medium",1
12,1,"high",1
12,1,"medium",1
12,1,"high",0
12,2,"medium",0
12,1,"low",0
12,2,"medium",0
12,1,"low",1
12,2,"medium",0
12,1,"medium",1
12,1,"medium",0
12,2,"medium",1
12,1,"high",1
12,2,"medium",1
12,1,"medium",1
12,2,"high",1
12,1,"medium",0
12,1,"low",0
12,2,"high",1
12,1,"medium",1
12,2,"medium",0
12,2,"medium",1
12,2,"high",1
12,1,"low",0
12,1,"high",1
12,1,"high",1
12,1,"high",1
12,2,"medium",1
12,2,"medium",1
12,2,"low",0
12,2,"low",1
12,1,"medium",1
12,1,"low",0
12,1,"high",1
12,1,"low",1
12,1,"medium",1
12,1,"high",0
12,1,"low",0
12,1,"low",1
12,2,"high",1
12,1,"medium",1
12,2,"medium",1
12,2,"medium",0
12,1,"low",1
12,2,"low",1
12,1,"low",1
12,2,"low",0
12,2,"medium",1
12,2,"low",0
12,2,"high",0
12,2,"low",1
12,1,"low",0
12,1,"medium",1
12,1,"medium",1
12,2,"high",1
12,1,"medium",1
12,2,"high",1
12,2,"low",0
12,2,"high",1
12,2,"low",1
12,2,"low",1
12,2,"medium",0
12,1,"medium",0
12,2,"high",0
12,2,"high",0
12,2,"medium",0
12,2,"high",1
12,1,"low",1
12,2,"high",1
12,2,"medium",1
12,2,"medium",0
12,1,"high",0
12,2,"low",0
12,2,"low",1
12,2,"high",1
12,2,"medium",1
12,2,"high",1
12,2,"high",0
12,1,"medium",1
12,2,"low",1
12,1,"high",1
12,2,"low",0
12,1,"high",0
12,2,"high",1
12,1,"low",0
12,2,"low",1
12,1,"medium",0
12,2,"medium",1
12,1,"medium",1
12,2,"medium",1
12,2,"low",0
12,1,"low",1
14,2,"medium",0
14,1,"low",1
14,1,"high",1
14,2,"high",0
14,1,"high",1
14,1,"high",1
14,2,"medium",0
14,2,"medium",1
14,2,"medium",0
14,2,"low",0
14,2,"medium",1
14,1,"high",0
14,2,"high",1
14,2,"medium",1
14,1,"low",0
14,1,"medium",0
14,1,"high",1
14,1,"medium",0
14,2,"low",0
14,2,"medium",1
14,1,"medium",1
14,1,"high",1
14,1,"high",1
14,1,"medium",0
14,1,"high",1
14,2,"medium",1
14,1,"medium",1
14,1,"medium",0
14,1,"medium",0
14,1,"medium",0
14,1,"medium",1
14,1,"low",1
14,2,"low",0
14,1,"low",0
14,2,"medium",1
14,1,"medium",0
14,1,"high",1
14,2,"high",0
14,1,"medium",1
14,2,"low",1
14,2,"medium",1
14,2,"low",0
14,2,"high",1
14,2,"high",0
14,2,"low",0
14,1,"low",1
14,1,"medium",0
14,2,"high",1
14,2,"high",1
14,1,"high",0
14,1,"medium",1
14,1,"high",1
14,2,"medium",0
14,2,"medium",1
14,1,"medium",0
14,1,"medium",0
14,2,"medium",0
14,2,"low",1
14,1,"high",1
14,1,"low",1
14,1,"medium",0
14,1,"high",1
14,2,"low",0
14,2,"medium",1
14,2,"low",1
14,2,"high",0
14,1,"low",0
14,1,"low",1
14,1,"low",1
14,1,"medium",0
14,1,"low",1
14,2,"medium",1
14,1,"medium",0
14,2,"medium",0
14,1,"medium",1
14,1,"medium",1
14,2,"medium",0
14,1,"high",1
14,1,"medium",0
14,1,"high",0
14,2,"medium",0
14,1,"low",0
14,2,"medium",1
14,1,"low",1
14,2,"medium",0
14,1,"medium",1
14,1,"medium",1
14,2,"medium",0
14,1,"high",0
14,2,"medium",1
14,1,"medium",0
14,2,"high",1
14,1,"medium",1
14,1,"low",0
14,2,"high",1
14,1,"medium",0
14,2,"medium",0
14,2,"medium",1
14,2,"high",1
14,1,"low",1
14,1,"high",1
14,1,"high",0
14,1,"high",1
14,2,"medium",1
14,2,"medium",1
14,2,"low",0
14,2,"low",1
14,1,"medium",1
14,1,"low",1
14,1,"high",1
14,1,"low",1
14,1,"medium",1
14,1,"high",1
14,1,"low",1
14,1,"low",1
14,2,"high",1
14,1,"medium",1
14,2,"medium",1
14,2,"medium",0
14,1,"low",0
14,2,"low",0
14,1,"low",0
14,2,"low",1
14,2,"medium",0
14,2,"low",0
14,2,"high",0
14,2,"low",0
14,1,"low",0
14,1,"medium",1
14,1,"medium",0
14,2,"high",0
14,1,"medium",1
14,2,"high",1
14,2,"low",1
14,2,"high",1
14,2,"low",0
14,2,"low",1
14,2,"medium",1
14,1,"medium",0
14,2,"high",1
14,2,"high",0
14,2,"medium",1
14,2,"high",1
14,1,"low",0
14,2,"high",0
14,2,"medium",1
14,2,"medium",1
14,1,"high",1
14,2,"low",0
14,2,"low",0
14,2,"high",1
14,2,"medium",1
14,2,"high",0
14,2,"high",1
14,1,"medium",0
14,2,"low",1
14,1,"high",1
14,2,"low",1
14,1,"high",0
14,2,"high",1
14,1,"low",1
14,2,"low",0
14,1,"medium",1
14,2,"medium",1
14,1,"medium",1
14,2,"medium",1
14,2,"low",1
14,1,"low",0
15,2,"medium",1
15,1,"low",0
15,1,"high",1
15,2,"high",1
15,1,"high",1
15,1,"high",0
15,2,"medium",1
15,2,"medium",0
15,2,"medium",0
15,2,"low",1
15,2,"medium",1
15,1,"high",0
15,2,"high",1
15,2,"medium",1
15,1,"low",0
15,1,"medium",1
15,1,"high",1
15,1,"medium",1
15,2,"low",0
15,2,"medium",1
15,1,"medium",1
15,1,"high",1
15,1,"high",1
15,1,"medium",1
15,1,"high",0
15,2,"medium",1
15,1,"medium",1
15,1,"medium",1
15,1,"medium",0
15,1,"medium",1
15,1,"medium",1
15,1,"low",1
15,2,"low",1
15,1,"low",1
15,2,"medium",0
15,1,"medium",1
15,1,"high",1
15,2,"high",1
15,1,"medium",1
15,2,"low",1
15,2,"medium",1
15,2,"low",0
15,2,"high",1
15,2,"high",1
15,2,"low",1
15,1,"low",1
15,1,"medium",1
15,2,"high",0
15,2,"high",1
15,1,"high",1
15,1,"medium",1
15,1,"high",0
15,2,"medium",1
15,2,"medium",1
15,1,"medium",0
15,1,"medium",1
15,2,"medium",1
15,2,"low",0
15,1,"high",1
15,1,"low",1
15,1,"medium",1
15,1,"high",1
15,2,"low",1
15,2,"medium",0
15,2,"low",1
15,2,"high",0
15,1,"low",1
15,1,"low",1
15,1,"low",1
15,1,"medium",1
15,1,"low",1
15,2,"medium",1
15,1,"medium",0
15,2,"medium",0
15,1,"medium",1
15,1,"medium",1
15,2,"medium",1
15,1,"high",0
15,1,"medium",0
15,1,"high",0
15,2,"medium",0
15,1,"low",0
15,2,"medium",0
15,1,"low",0
15,2,"medium",0
15,1,"medium",1
15,1,"medium",1
15,2,"medium",1
15,1,"high",1
15,2,"medium",1
15,1,"medium",1
15,2,"high",0
15,1,"medium",1
15,1,"low",1
15,2,"high",0
15,1,"medium",1
15,2,"medium",0
15,2,"medium",1
15,2,"high",0
15,1,"low",1
15,1,"high",1
15,1,"high",1
15,1,"high",1
15,2,"medium",1
15,2,"medium",1
15,2,"low",1
15,2,"low",0
15,1,"medium",1
15,1,"low",1
15,1,"high",1
15,1,"low",0
15,1,"medium",0
15,1,"high",1
15,1,"low",1
15,1,"low",1
15,2,"high",1
15,1,"medium",1
15,2,"medium",1
15,2,"medium",0
15,1,"low",1
15,2,"low",1
15,1,"low",1
15,2,"low",0
15,2,"medium",1
15,2,"low",0
15,2,"high",0
15,2,"low",0
15,1,"low",1
15,1,"medium",0
15,1,"medium",1
15,2,"high",0
15,1,"medium",1
15,2,"high",1
15,2,"low",0
15,2,"high",1
15,2,"low",1
15,2,"low",1
15,2,"medium",1
15,1,"medium",1
15,2,"high",0
15,2,"high",1
15,2,"medium",1
15,2,"high",1
15,1,"low",1
15,2,"high",1
15,2,"medium",1
15,2,"medium",0
15,1,"high",1
15,2,"low",0
15,2,"low",1
15,2,"high",1
15,2,"medium",0
15,2,"high",1
15,2,"high",0
15,1,"medium",1
15,2,"low",1
15,1,"high",1
15,2,"low",1
15,1,"high",1
15,2,"high",1
15,1,"low",1
15,2,"low",1
15,1,"medium",1
15,2,"medium",0
15,1,"medium",1
15,2,"medium",1
15,2,"low",1
15,1,"low",1
16,2,"medium",0
16,1,"low",0
16,1,"high",1
16,2,"high",0
16,1,"high",1
16,1,"high",0
16,2,"medium",0
16,2,"medium",1
16,2,"medium",0
16,2,"low",0
16,2,"medium",1
16,1,"high",0
16,2,"high",0
16,2,"medium",1
16,1,"low",0
16,1,"medium",0
16,1,"high",1
16,1,"medium",0
16,2,"low",0
16,2,"medium",0
16,1,"medium",0
16,1,"high",0
16,1,"high",0
16,1,"medium",0
16,1,"high",0
16,2,"medium",1
16,1,"medium",0
16,1,"medium",1
16,1,"medium",1
16,1,"medium",0
16,1,"medium",1
16,1,"low",0
16,2,"low",0
16,1,"low",1
16,2,"medium",0
16,1,"medium",0
16,1,"high",0
16,2,"high",0
16,1,"medium",0
16,2,"low",1
16,2,"medium",1
16,2,"low",0
16,2,"high",0
16,2,"high",1
16,2,"low",0
16,1,"low",1
16,1,"medium",1
16,2,"high",1
16,2,"high",0
16,1,"high",1
16,1,"medium",0
16,1,"high",1
16,2,"medium",0
16,2,"medium",1
16,1,"medium",0
16,1,"medium",0
16,2,"medium",0
16,2,"low",1
16,1,"high",0
16,1,"low",1
16,1,"medium",1
16,1,"high",0
16,2,"low",1
16,2,"medium",0
16,2,"low",1
16,2,"high",1
16,1,"low",0
16,1,"low",0
16,1,"low",0
16,1,"medium",0
16,1,"low",1
16,2,"medium",0
16,1,"medium",0
16,2,"medium",0
16,1,"medium",0
16,1,"medium",0
16,2,"medium",0
16,1,"high",1
16,1,"medium",0
16,1,"high",1
16,2,"medium",0
16,1,"low",1
16,2,"medium",0
16,1,"low",0
16,2,"medium",0
16,1,"medium",0
16,1,"medium",1
16,2,"medium",1
16,1,"high",1
16,2,"medium",0
16,1,"medium",1
16,2,"high",0
16,1,"medium",1
16,1,"low",0
16,2,"high",0
16,1,"medium",1
16,2,"medium",0
16,2,"medium",0
16,2,"high",1
16,1,"low",1
16,1,"high",0
16,1,"high",1
16,1,"high",1
16,2,"medium",1
16,2,"medium",0
16,2,"low",0
16,2,"low",0
16,1,"medium",0
16,1,"low",0
16,1,"high",0
16,1,"low",1
16,1,"medium",0
16,1,"high",0
16,1,"low",1
16,1,"low",1
16,2,"high",0
16,1,"medium",0
16,2,"medium",1
16,2,"medium",0
16,1,"low",0
16,2,"low",0
16,1,"low",0
16,2,"low",1
16,2,"medium",0
16,2,"low",0
16,2,"high",0
16,2,"low",1
16,1,"low",1
16,1,"medium",0
16,1,"medium",1
16,2,"high",0
16,1,"medium",0
16,2,"high",0
16,2,"low",0
16,2,"high",0
16,2,"low",0
16,2,"low",0
16,2,"medium",0
16,1,"medium",0
16,2,"high",0
16,2,"high",0
16,2,"medium",0
16,2,"high",0
16,1,"low",0
16,2,"high",0
16,2,"medium",1
16,2,"medium",0
16,1,"high",1
16,2,"low",0
16,2,"low",0
16,2,"high",0
16,2,"medium",0
16,2,"high",0
16,2,"high",1
16,1,"medium",1
16,2,"low",1
16,1,"high",0
16,2,"low",0
16,1,"high",1
16,2,"high",0
16,1,"low",1
16,2,"low",1
16,1,"medium",1
16,2,"medium",0
16,1,"medium",1
16,2,"medium",1
16,2,"low",0
16,1,"low",1
17,2,"medium",0
17,1,"low",1
17,1,"high",1
17,2,"high",1
17,1,"high",0
17,1,"high",1
17,2,"medium",1
17,2,"medium",1
17,2,"medium",1
17,2,"low",1
17,2,"medium",1
17,1,"high",1
17,2,"high",1
17,2,"medium",1
17,1,"low",1
17,1,"medium",1
17,1,"high",1
17,1,"medium",0
17,2,"low",0
17,2,"medium",1
17,1,"medium",0
17,1,"high",0
17,1,"high",0
17,1,"medium",0
17,1,"high",1
17,2,"medium",1
17,1,"medium",1
17,1,"medium",1
17,1,"medium",0
17,1,"medium",1
17,1,"medium",1
17,1,"low",1
17,2,"low",0
17,1,"low",1
17,2,"medium",0
17,1,"medium",0
17,1,"high",1
17,2,"high",0
17,1,"medium",0
17,2,"low",1
17,2,"medium",1
17,2,"low",1
17,2,"high",1
17,2,"high",0
17,2,"low",0
17,1,"low",0
17,1,"medium",0
17,2,"high",1
17,2,"high",1
17,1,"high",0
17,1,"medium",1
17,1,"high",1
17,2,"medium",0
17,2,"medium",1
17,1,"medium",1
17,1,"medium",1
17,2,"medium",1
17,2,"low",1
17,1,"high",1
17,1,"low",1
17,1,"medium",1
17,1,"high",1
17,2,"low",0
17,2,"medium",1
17,2,"low",0
17,2,"high",0
17,1,"low",1
17,1,"low",1
17,1,"low",0
17,1,"medium",1
17,1,"low",1
17,2,"medium",1
17,1,"medium",1
17,2,"medium",0
17,1,"medium",1
17,1,"medium",1
17,2,"medium",0
17,1,"high",1
17,1,"medium",1
17,1,"high",1
17,2,"medium",0
17,1,"low",0
17,2,"medium",1
17,1,"low",1
17,2,"medium",0
17,1,"medium",1
17,1,"medium",1
17,2,"medium",1
17,1,"high",1
17,2,"medium",1
17,1,"medium",1
17,2,"high",1
17,1,"medium",1
17,1,"low",1
17,2,"high",0
17,1,"medium",1
17,2,"medium",0
17,2,"medium",1
17,2,"high",1
17,1,"low",0
17,1,"high",0
17,1,"high",1
17,1,"high",1
17,2,"medium",1
17,2,"medium",1
17,2,"low",1
17,2,"low",0
17,1,"medium",0
17,1,"low",1
17,1,"high",0
17,1,"low",0
17,1,"medium",0
17,1,"high",1
17,1,"low",1
17,1,"low",0
17,2,"high",1
17,1,"medium",1
17,2,"medium",1
17,2,"medium",0
17,1,"low",1
17,2,"low",1
17,1,"low",0
17,2,"low",0
17,2,"medium",0
17,2,"low",1
17,2,"high",0
17,2,"low",0
17,1,"low",0
17,1,"medium",1
17,1,"medium",1
17,2,"high",0
17,1,"medium",1
17,2,"high",0
17,2,"low",1
17,2,"high",0
17,2,"low",0
17,2,"low",1
17,2,"medium",1
17,1,"medium",1
17,2,"high",0
17,2,"high",1
17,2,"medium",1
17,2,"high",0
17,1,"low",1
17,2,"high",0
17,2,"medium",0
17,2,"medium",1
17,1,"high",0
17,2,"low",0
17,2,"low",0
17,2,"high",1
17,2,"medium",0
17,2,"high",0
17,2,"high",1
17,1,"medium",1
17,2,"low",1
17,1,"high",0
17,2,"low",1
17,1,"high",1
17,2,"high",1
17,1,"low",0
17,2,"low",1
17,1,"medium",1
17,2,"medium",1
17,1,"medium",1
17,2,"medium",1
17,2,"low",1
17,1,"low",1
18,2,"medium",0
18,1,"low",1
18,1,"high",0
18,2,"high",1
18,1,"high",1
18,1,"high",1
18,2,"medium",0
18,2,"medium",0
18,2,"medium",0
18,2,"low",0
18,2,"medium",0
18,1,"high",0
18,2,"high",0
18,2,"medium",0
18,1,"low",0
18,1,"medium",1
18,1,"high",1
18,1,"medium",1
18,2,"low",0
18,2,"medium",0
18,1,"medium",1
18,1,"high",0
18,1,"high",0
18,1,"medium",1
18,1,"high",1
18,2,"medium",0
18,1,"medium",1
18,1,"medium",0
18,1,"medium",1
18,1,"medium",0
18,1,"medium",1
18,1,"low",1
18,2,"low",0
18,1,"low",1
18,2,"medium",0
18,1,"medium",0
18,1,"high",0
18,2,"high",0
18,1,"medium",1
18,2,"low",1
18,2,"medium",1
18,2,"low",0
18,2,"high",1
18,2,"high",1
18,2,"low",0
18,1,"low",0
18,1,"medium",1
18,2,"high",1
18,2,"high",0
18,1,"high",1
18,1,"medium",1
18,1,"high",0
18,2,"medium",1
18,2,"medium",0
18,1,"medium",1
18,1,"medium",0
18,2,"medium",1
18,2,"low",1
18,1,"high",1
18,1,"low",0
18,1,"medium",1
18,1,"high",0
18,2,"low",0
18,2,"medium",0
18,2,"low",1
18,2,"high",0
18,1,"low",1
18,1,"low",1
18,1,"low",0
18,1,"medium",1
18,1,"low",1
18,2,"medium",0
18,1,"medium",1
18,2,"medium",0
18,1,"medium",1
18,1,"medium",0
18,2,"medium",1
18,1,"high",0
18,1,"medium",0
18,1,"high",0
18,2,"medium",0
18,1,"low",0
18,2,"medium",1
18,1,"low",0
18,2,"medium",0
18,1,"medium",1
18,1,"medium",1
18,2,"medium",1
18,1,"high",1
18,2,"medium",0
18,1,"medium",1
18,2,"high",0
18,1,"medium",1
18,1,"low",1
18,2,"high",1
18,1,"medium",1
18,2,"medium",1
18,2,"medium",1
18,2,"high",1
18,1,"low",0
18,1,"high",1
18,1,"high",1
18,1,"high",0
18,2,"medium",1
18,2,"medium",1
18,2,"low",0
18,2,"low",0
18,1,"medium",1
18,1,"low",1
18,1,"high",0
18,1,"low",1
18,1,"medium",0
18,1,"high",1
18,1,"low",0
18,1,"low",1
18,2,"high",1
18,1,"medium",0
18,2,"medium",1
18,2,"medium",0
18,1,"low",0
18,2,"low",1
18,1,"low",1
18,2,"low",0
18,2,"medium",1
18,2,"low",0
18,2,"high",0
18,2,"low",0
18,1,"low",0
18,1,"medium",1
18,1,"medium",1
18,2,"high",1
18,1,"medium",1
18,2,"high",1
18,2,"low",1
18,2,"high",0
18,2,"low",0
18,2,"low",1
18,2,"medium",0
18,1,"medium",0
18,2,"high",0
18,2,"high",0
18,2,"medium",1
18,2,"high",1
18,1,"low",1
18,2,"high",1
18,2,"medium",1
18,2,"medium",0
18,1,"high",1
18,2,"low",0
18,2,"low",0
18,2,"high",0
18,2,"medium",1
18,2,"high",1
18,2,"high",1
18,1,"medium",1
18,2,"low",1
18,1,"high",1
18,2,"low",0
18,1,"high",0
18,2,"high",0
18,1,"low",0
18,2,"low",1
18,1,"medium",0
18,2,"medium",1
18,1,"medium",1
18,2,"medium",1
18,2,"low",0
18,1,"low",1
19,2,"medium",1
19,1,"low",0
19,1,"high",0
19,2,"high",1
19,1,"high",0
19,1,"high",0
19,2,"medium",1
19,2,"medium",1
19,2,"medium",1
19,2,"low",1
19,2,"medium",1
19,1,"high",0
19,2,"high",1
19,2,"medium",1
19,1,"low",0
19,1,"medium",0
19,1,"high",0
19,1,"medium",0
19,2,"low",1
19,2,"medium",1
19,1,"medium",0
19,1,"high",0
19,1,"high",0
19,1,"medium",0
19,1,"high",0
19,2,"medium",1
19,1,"medium",0
19,1,"medium",0
19,1,"medium",0
19,1,"medium",0
19,1,"medium",0
19,1,"low",0
19,2,"low",1
19,1,"low",0
19,2,"medium",1
19,1,"medium",0
19,1,"high",0
19,2,"high",1
19,1,"medium",0
19,2,"low",1
19,2,"medium",1
19,2,"low",1
19,2,"high",1
